snapshot_time_utc,underlying_price_ref,spot_venue_diff,okx_basis,binance_basis,realized_vol_14d_ann,option_type,is_call,is_put,strike,expiry_utc,time_to_maturity_years,ttm_sq,option_price,bid_price,ask_price,mark_price,mark_iv,iv_rv_gap,log_moneyness,log_moneyness_sq,abs_log_moneyness,ttm_x_abs_log_moneyness,rel_bid_ask_spread,oi_raw,oi_rel
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,80000.0,2026-03-27T08:00:00+00:00,0.48447488584474885,0.23471591501428243,0.3543148580018426,0.353,0.355,0.3543148580018426,0.4918613939,0.1886825667956521,0.37831476736004627,0.14312206320268592,0.37831476736004627,0.18328400373014114,0.005649717514124299,290.0,0.002263308645058573
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,128000.0,2025-10-03T08:00:00+00:00,0.00502283105022831,2.5228831759137632e-05,0.0954441083492303,0.005,,0.0954441083492303,0.5294290312,0.22625020409565205,-0.09168886188568931,0.00840684739389301,0.09168886188568931,0.0004605376624395353,,1.0,7.804512569167493e-06
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,120000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.009060521357794,0.0085,0.009,0.009060521357794,0.3094463806,0.006267553495652112,-0.027150340748118146,0.0007371410027389246,0.027150340748118146,0.0006570630409361925,0.05714285714285699,10375.0,0.08097181790511274
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,113750.0,2025-10-02T08:00:00+00:00,0.00228310502283105,5.2125685452763695e-06,0.0269514956289053,0.005,,0.0269514956289053,0.3596961891,0.056517361995652105,0.026338344202868035,0.0006937083753487522,0.026338344202868035,6.013320594262108e-05,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,132000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0004985302279783,0.0005,0.0006,0.0004985302279783,0.3842907845,0.08111195739565208,-0.12246052055244294,0.014996579093975301,0.12246052055244294,0.002963656433460948,0.18181818181818174,923.0,0.007203565101341596
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,116500.0,2025-10-02T08:00:00+00:00,0.00228310502283105,5.2125685452763695e-06,0.0068418653819981,0.0065,0.007,0.0068418653819981,0.2738392038,-0.029339623304347917,0.0024501290281726492,6.003132254694251e-06,0.0024501290281726492,5.593901890805135e-06,0.07407407407407414,2912.0,0.02272674060141574
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,150000.0,2026-09-25T08:00:00+00:00,0.9831050228310503,0.9664954859156399,0.2974104405854433,0.2755,0.309,0.2974104405854433,0.4423857472,0.1392069200956521,-0.2502938920623278,0.06264703240370821,0.2502938920623278,0.24606518247040723,0.11462788708297682,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,120000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0353676831694472,0.035,0.036,0.0353676831694472,0.3094463806,0.006267553495652112,-0.027150340748118146,0.0007371410027389246,0.027150340748118146,0.0006570630409361925,0.02816901408450687,350.0,0.0027315793992086224
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,80000.0,2026-03-27T08:00:00+00:00,0.48447488584474885,0.23471591501428243,0.0151283604315519,0.015,0.0155,0.0151283604315519,0.4918613939,0.1886825667956521,0.37831476736004627,0.14312206320268592,0.37831476736004627,0.18328400373014114,0.03278688524590167,4854.0,0.03788310401073901
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,240000.0,2025-12-26T08:00:00+00:00,0.23515981735159816,0.05530013969683701,1.0213102274406132,,,1.0213102274406132,0.5892120945,0.2860332673956521,-0.7202975213080635,0.5188285192025401,0.7202975213080635,0.1693850335496131,,120.0,0.0009365415083000991
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,115000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0285582976645839,0.028,0.029,0.0285582976645839,0.3124712676,0.009292440495652088,0.015409273670677879,0.0002374457150578465,0.015409273670677879,0.00037291849522645096,0.03508771929824565,20863.0,0.1628255457305414
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,100000.0,2025-10-03T08:00:00+00:00,0.00502283105022831,2.5228831759137632e-05,5.76661495174e-05,,0.0002,5.76661495174e-05,0.8156745946,0.5124957674956521,0.15517121604583645,0.024078106289143652,0.15517121604583645,0.0007793988020567128,,5121.0,0.03996690886670673
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,50000.0,2026-06-26T08:00:00+00:00,0.7337899543378995,0.5384476970872166,0.0047580216986355,0.0044,0.0047,0.0047580216986355,0.5930182544,0.2898394272956521,0.8483183966057818,0.7196441020198044,0.8483183966057818,0.6224875175093567,0.06593406593406591,3769.0,0.02941520787319228
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,100000.0,2026-09-25T08:00:00+00:00,0.9831050228310503,0.9664954859156399,0.0774281375012557,0.075,0.0795,0.0774281375012557,0.4585314523,0.15535262519565207,0.15517121604583645,0.024078106289143652,0.15517121604583645,0.15254960189346387,0.05825242718446607,877.0,0.006844557523159891
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,116500.0,2025-10-02T08:00:00+00:00,0.00228310502283105,5.2125685452763695e-06,0.0038541185555804,0.0039,0.004,0.0038541185555804,0.2738392038,-0.029339623304347917,0.0024501290281726492,6.003132254694251e-06,0.0024501290281726492,5.593901890805135e-06,0.025316455696202597,1001.0,0.00781231708173666
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,132000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.1294122102040376,0.005,,0.1294122102040376,0.3842907845,0.08111195739565208,-0.12246052055244294,0.014996579093975301,0.12246052055244294,0.002963656433460948,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,113750.0,2025-10-02T08:00:00+00:00,0.00228310502283105,5.2125685452763695e-06,0.000429124800536,0.0004,0.0005,0.000429124800536,0.3596961891,0.056517361995652105,0.026338344202868035,0.0006937083753487522,0.026338344202868035,6.013320594262108e-05,0.2222222222222222,471.0,0.003675925420077889
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,119000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0294409882935307,0.029,0.03,0.0294409882935307,0.3079682334,0.00478940629565211,-0.018782091077601495,0.0003527669452473177,0.018782091077601495,0.0004545437566725476,0.03389830508474568,290.0,0.002263308645058573
